2017-06-15 05:23:49,"b""If you're a fan of royal architecture visit #SisodiyaRanikaBagh #Jaipur #India #Rajasthan \n@my_rajasthan\xe2\x80\xa6 https://t.co/2sAaclFSy8"""
2017-06-15 05:15:54,b'WelcomHeritage Connaught House #mountabu #Rajasthan @my_rajasthan https://t.co/BN6kzjuCPC'
2017-06-15 04:02:56,"b""RT @APsExpression: Tarun's photography is amazing. This Rajasthani boy is doing wonders. @my_rajasthan @VasundharaBJP https://t.co/BuebQbVJ\xe2\x80\xa6"""
2017-06-15 01:38:48,"b""Tarun's photography is amazing. This Rajasthani boy is doing wonders. @my_rajasthan @VasundharaBJP https://t.co/BuebQbVJGQ"""
2017-06-14 14:20:10,b'On and off #duststorm #thunderstorm are likely in parts of North and Southeast #Rajasthan: https://t.co/iQP9ldX5TG #Alwar @my_rajasthan'
2017-06-14 10:52:29,b'Live lightning and thunderstorm over #Alwar #Agra #Mathura Bharatpur Sirsa #Sriganganagar:  https://t.co/gOhpgpOMVC\xe2\x80\xa6 https://t.co/6P8sIOFzHy'
2017-06-14 10:00:27,"b""RT @IamNishantSh: Jaigarh fort has some amazing views..I can't get enough! @my_rajasthan @ResurgentRaj @We_Are_Jaipur @WeAreRajasthan @Beau\xe2\x80\xa6"""
2017-06-14 05:40:05,b'The Great Wall of India: Kumbhalgarh\n@incredibleindia @my_rajasthan @NGTIndia @lonelyplanet_in @BBC_Travel\xe2\x80\xa6 https://t.co/HdGzofKpu5'
2017-06-14 05:37:16,b'@VasundharaBJP @my_rajasthan Even #Children #Disabled #Woman #abused &amp; Left to die in Unmanaged #Crowd.\n\nI had to s\xe2\x80\xa6 https://t.co/EWUWDNF682'
2017-06-14 05:34:44,"b'@VasundharaBJP @my_rajasthan \n\nZero, management in #MehandipurBalaji Temple.\n#Devotees harassed by #IllMannered #Corrupt #Security Guards.'"
2017-06-14 04:42:47,"b""RT @IamNishantSh: Jaigarh fort has some amazing views..I can't get enough! @my_rajasthan @ResurgentRaj @We_Are_Jaipur @WeAreRajasthan @Beau\xe2\x80\xa6"""
2017-06-14 04:19:01,b'@IndianDiplomacy @RajheroSafar @my_rajasthan I always do this on my trips to Jaiselmer'
2017-06-14 03:43:05,"b""@IndianDiplomacy @incredibleindia @my_rajasthan it's great news... have been to Thar Desert 9 years ago...in a simi\xe2\x80\xa6 https://t.co/ZpiRwdteVv"""
2017-06-14 03:41:02,"b""Jaigarh fort has some amazing views..I can't get enough! @my_rajasthan @ResurgentRaj @We_Are_Jaipur @WeAreRajasthan\xe2\x80\xa6 https://t.co/jSGr5PpbRU"""
2017-06-14 02:09:39,b'@IndianDiplomacy @incredibleindia @my_rajasthan But are we conscious of the wildlife whose habitats would be ruined\xe2\x80\xa6 https://t.co/HkI7gN280V'
2017-06-14 02:09:07,b'A private dinner in the Darbar Hall at the Samode Palace. @Samode_Hotels https://t.co/tTYvlsL0wR \n#Samode #Jaipur\xe2\x80\xa6 https://t.co/itNLboa0BF'
2017-06-14 00:00:29,b'@daisykmr2 @narendrabhawan @tourismgoi @incredibleindia @my_rajasthan @DivsiGupta @talesoftraveler @RavenousLegs\xe2\x80\xa6 https://t.co/RZfHi6b7Uy'
2017-06-14 00:00:19,b'RT @daisykmr2: @IndraniTweeets @narendrabhawan @tourismgoi @incredibleindia @my_rajasthan @DivsiGupta @talesoftraveler @RavenousLegs @sanka\xe2\x80\xa6'
2017-06-13 20:55:24,b'@IndraniTweeets @narendrabhawan @tourismgoi @incredibleindia @my_rajasthan @DivsiGupta @talesoftraveler\xe2\x80\xa6 https://t.co/6gGVv8Te6f'
2017-06-13 16:39:14,b'@arjunrammeghwal @dr_maheshsharma @my_rajasthan @MinOfCultureGoI @narendramodi @RailMinIndia @PMOIndia @BJPLive\xe2\x80\xa6 https://t.co/cQHg9aAI1X'
2017-06-13 14:16:19,b'@my_rajasthan Nice campaign....'
2017-06-13 10:25:18,"b'Review: Camp Thar, Jodhpur https://t.co/Phh95EDbL6 #hotelreview #TravelBlog #Rajasthan @my_rajasthan @incredibleindia @TripAdvisor #jodhpur'"
2017-06-13 09:03:36,b'RT @Atulmaharaj: @IndraniTweeets @narendrabhawan @tourismgoi @incredibleindia @my_rajasthan @DivsiGupta @talesoftraveler @RavenousLegs @san\xe2\x80\xa6'
2017-06-13 08:10:57,b'RT @IndianDiplomacy: @my_rajasthan White water rafting #Uttarakhand\nThe white waters&amp;powerful rapids of river Ganga in Rishikesh have turne\xe2\x80\xa6'
2017-06-13 08:10:46,b'RT @freeion: @jarariya91 @my_rajasthan @BJP4Rajasthan @VasundharaBJP @PMOIndia @rajnathsingh perfect employees for ISIS.  Why fight terrori\xe2\x80\xa6'
2017-06-13 08:05:36,b'.@fbb_india @ColorsTV Femina Miss India Punjab 2017 @navpreetkaur01 enjoying a workout at @rajasthali\xe2\x80\xa6 https://t.co/6H55kqEG0o'
2017-06-13 07:06:47,b'RT @IndianDiplomacy: @my_rajasthan White water rafting #Uttarakhand\nThe white waters&amp;powerful rapids of river Ganga in Rishikesh have turne\xe2\x80\xa6'
2017-06-13 07:01:11,b'RT @my_rajasthan: Rajasthan bags Best Destination in India award from Lonely Planet. https://t.co/nntmjXpVBM'
2017-06-13 06:25:56,"b""@dixitsudhir12 @OhMyRajasthan @WeAreRajasthan @WeAreJaipur @traveldiariesin @incredibleindia @my_rajasthan That's w\xe2\x80\xa6 https://t.co/glGRaWuhiC"""
2017-06-13 06:12:14,b'@thespindrifters @my_rajasthan Welcome to hot bluecity....'
2017-06-13 05:07:01,b'@maira_chowdhury @my_rajasthan @feminamissindia Wow! so beautiful... #Rajasthan #travel'
2017-06-13 04:17:17,b'RT @Atulmaharaj: @IndraniTweeets @narendrabhawan @tourismgoi @incredibleindia @my_rajasthan @DivsiGupta @talesoftraveler @RavenousLegs @san\xe2\x80\xa6'
2017-06-13 04:03:01,b'RT @aishwaryadevan3: Last day in #jaipur ! Thank you @rajasthali for the wonderful hospitality and @my_rajasthan for an amazing stay!!  @fe\xe2\x80\xa6'
2017-06-13 03:27:48,b'@IndraniTweeets @narendrabhawan @tourismgoi @incredibleindia @my_rajasthan @DivsiGupta @talesoftraveler\xe2\x80\xa6 https://t.co/T1682Zu9l7'
2017-06-13 03:06:59,b'Back 2 Mumbai again with those sweet memories from Jaipur\xf0\x9f\x92\x96 Love be here again! @my_rajasthan @rajasthali\xe2\x80\xa6 https://t.co/bKpUG1xdj8'
2017-06-13 03:01:08,b'@arjunrammeghwal @my_rajasthan @dr_maheshsharma @MIB_India @rpbreakingnews @AmitShah @MIB_Hindi @BJP4Bikaner\xe2\x80\xa6 https://t.co/gGO9qXH8bf'
2017-06-13 02:53:56,b'Last day in #jaipur ! Thank you @rajasthali for the wonderful hospitality and @my_rajasthan for an amazing stay!!\xe2\x80\xa6 https://t.co/LOJBGxvhMe'
2017-06-13 02:10:37,b'RT @freeion: @jarariya91 @BJP4Rajasthan @my_rajasthan @PMOIndia @rajasthan police @VasundharaBJP  @rajnathsingh  we are never going to be d\xe2\x80\xa6'
2017-06-13 02:08:23,b'RT @freeion: @jarariya91 @my_rajasthan @BJP4Rajasthan @VasundharaBJP @PMOIndia @rajnathsingh perfect employees for ISIS.  Why fight terrori\xe2\x80\xa6'
2017-06-13 00:48:04,b'A night to remember :)\nThank you @rajasthali and @my_rajasthan for having us! \n@feminamissindia #missindia2017\xe2\x80\xa6 https://t.co/DD8tdGdsY3'
2017-06-13 00:01:06,"b'RT @incredibleindia: Vishwa Shanti Bhavan in Mt. Abu, #Rajasthan, is a hub for spiritual conferences. #wellness @my_rajasthan @moayush @tou\xe2\x80\xa6'"
2017-06-12 20:34:37,b'Excited to visit @my_rajasthan @JaipurTravelin @ClarksAmer with my family next month - especially Moti Dongri - Ganapti temple'
2017-06-12 19:04:07,b'Experience #Jodhpur Blue City with Our #PhotoBlog \xf0\x9f\x92\x99https://t.co/7PYMh65YTo #travel #travelblog #indiatravels #india\xe2\x80\xa6 https://t.co/nhK086jU1G'
2017-06-12 18:06:38,b'RT @IndianDiplomacy: @my_rajasthan White water rafting #Uttarakhand\nThe white waters&amp;powerful rapids of river Ganga in Rishikesh have turne\xe2\x80\xa6'
2017-06-12 17:11:34,b'RT @IndianDiplomacy: @my_rajasthan White water rafting #Uttarakhand\nThe white waters&amp;powerful rapids of river Ganga in Rishikesh have turne\xe2\x80\xa6'
2017-06-12 17:10:56,b'RT @feminamissindia: Thank you @rajasthali for an amazing evening. We are totally loving it :) @my_rajasthan #RajasthanTourism https://t.co\xe2\x80\xa6'
